"Name","Platform","Year_of_Release","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Developer","Rating"
2400,11,15,11,91,0.09,0.33,0.2,0.18,0.8,72,9,37,5,513,3
1295,15,15,4,6,0.52,0.2,0,0.07,0.8,84,62,72,79,628,7
1080,12,19,8,158,0.16,0.24,0.28,0.12,0.8,86,14,76,223,1026,7
2131,5,8,7,43,0.68,0.09,0,0.02,0.8,68,16,74,15,286,3
2480,3,13,4,182,0.73,0.01,0,0.06,0.8,57,8,61,15,995,4
3250,11,12,10,43,0.19,0.38,0,0.22,0.79,57,9,64,10,569,7
795,8,12,3,16,0.66,0.02,0,0.11,0.79,73,31,77,61,871,7
1294,8,14,4,6,0.61,0,0,0.18,0.79,71,11,54,15,151,7
2942,13,15,1,94,0.43,0.29,0,0.07,0.79,48,10,55,5,515,7
2401,11,16,11,91,0.05,0.3,0.29,0.16,0.79,74,10,49,5,513,3
1338,5,9,8,182,0.61,0.16,0,0.02,0.79,79,28,80,148,559,3
759,9,19,1,26,0.24,0.26,0.19,0.1,0.79,85,40,44,1471,638,6
1935,7,7,7,167,0.44,0.3,0,0.05,0.79,34,6,44,6,243,3
605,15,18,1,175,0.45,0.27,0,0.07,0.79,83,63,71,456,1024,6
2125,15,19,7,43,0.37,0.35,0.01,0.07,0.79,76,12,45,107,378,4
5,15,18,1,6,0.48,0.24,0,0.07,0.79,74,69,61,173,731,6
134,8,6,10,182,0.28,0.22,0.23,0.07,0.79,78,23,75,19,346,7
3161,15,15,1,43,0.47,0.23,0.01,0.08,0.79,65,72,60,60,283,6
784,15,18,8,26,0.42,0.23,0.07,0.06,0.79,75,59,69,320,165,6
2407,10,21,11,91,0.13,0.42,0.13,0.1,0.79,87,54,62,680,513,3
2465,17,21,4,103,0.49,0.22,0.01,0.07,0.79,84,75,68,325,734,6
205,15,15,4,6,0.51,0.21,0,0.07,0.79,76,52,41,30,628,4
2104,8,13,11,43,0.65,0.03,0,0.11,0.79,83,6,74,23,291,3
1040,16,9,11,43,0.24,0.49,0,0.05,0.79,82,20,73,23,273,3
3247,11,13,10,43,0.08,0.46,0,0.25,0.79,64,5,64,18,569,4
2922,15,15,8,158,0.32,0.2,0.21,0.06,0.79,72,56,63,150,882,7
2797,9,17,9,29,0.27,0.34,0.04,0.13,0.79,53,17,51,34,185,6
1439,11,15,12,150,0.17,0.5,0,0.11,0.79,69,32,64,19,653,4
3641,9,20,11,167,0.36,0.29,0,0.13,0.78,55,5,22,57,1057,7
3385,15,14,8,103,0.38,0.29,0.03,0.08,0.78,65,80,61,458,843,7
3307,9,15,11,43,0.42,0.25,0,0.11,0.78,81,38,68,9,291,3
3359,15,12,1,182,0.67,0.04,0.01,0.06,0.78,85,59,72,148,1001,6
2004,15,16,3,112,0.43,0.27,0.01,0.07,0.78,74,31,76,39,223,7
1232,3,16,8,117,0.51,0.09,0.13,0.05,0.78,79,63,72,86,164,4
1048,15,17,3,43,0.4,0.31,0,0.07,0.78,86,59,65,105,273,6
624,15,19,1,36,0.44,0.26,0.01,0.07,0.78,57,43,54,192,933,6
2940,3,14,1,94,0.61,0.11,0,0.06,0.78,68,10,69,32,541,4
3291,3,13,8,158,0.49,0.04,0.21,0.04,0.78,88,59,80,283,487,7
834,3,13,1,175,0.71,0.01,0,0.06,0.78,73,34,73,30,20,3
2732,9,14,12,167,0.49,0.19,0.01,0.09,0.78,85,39,68,87,333,4
2064,8,12,11,167,0.65,0.02,0,0.11,0.78,81,12,75,18,521,3
1456,5,8,9,43,0.6,0.16,0,0.02,0.78,80,17,77,46,318,7
1234,9,17,9,6,0.33,0.33,0,0.12,0.78,72,38,54,52,318,7
2478,15,17,5,182,0.38,0.32,0,0.08,0.78,87,55,73,209,1008,4
74,15,19,9,148,0.36,0.34,0,0.07,0.77,48,47,29,449,371,6
1620,15,14,4,103,0.12,0.56,0,0.1,0.77,71,43,65,34,460,7
1690,13,15,1,148,0.45,0.23,0.02,0.07,0.77,81,74,77,176,700,6
2136,11,14,7,43,0.24,0.33,0.01,0.19,0.77,57,14,62,19,280,3
2307,15,11,9,103,0.66,0.02,0.03,0.06,0.77,81,75,64,229,734,6
1749,8,11,3,43,0.64,0.02,0,0.1,0.77,53,30,54,46,275,7
2135,7,5,7,43,0.43,0.29,0,0.05,0.77,78,13,76,24,296,3
2514,15,18,1,26,0.55,0.14,0.03,0.06,0.77,52,56,40,330,849,6
3451,15,17,11,175,0.53,0.18,0,0.06,0.77,70,36,56,15,953,3
3634,11,12,12,175,0.11,0.43,0,0.23,0.77,70,22,57,18,926,4
2932,4,8,1,175,0.55,0.2,0,0.01,0.77,38,14,41,6,231,3
1204,13,13,9,148,0.42,0.21,0.08,0.07,0.77,69,42,66,31,73,7
1765,8,7,5,26,0.38,0.29,0,0.1,0.77,84,33,78,16,165,7
769,4,11,5,117,0.45,0.17,0.14,0.01,0.77,77,16,75,27,734,3
78,8,8,11,3,0.38,0.29,0,0.1,0.77,81,15,75,17,27,3
3475,8,8,8,16,0.1,0.08,0.56,0.03,0.77,45,26,21,29,883,7
2361,3,10,7,117,0.21,0.14,0.38,0.04,0.77,46,28,50,34,47,3
815,9,15,3,112,0.37,0.19,0.11,0.1,0.77,57,26,63,58,871,7
3441,11,11,1,150,0.71,0,0,0.06,0.77,79,45,73,38,451,7
2841,8,14,5,148,0.37,0.04,0,0.36,0.76,66,5,58,49,860,4
839,16,10,7,16,0.36,0.38,0,0.03,0.76,56,57,38,69,759,6
1443,7,4,11,91,0,0,0.71,0.05,0.76,94,4,78,40,502,3
2139,11,14,7,43,0.23,0.31,0.03,0.19,0.76,52,7,59,37,695,7
1840,3,12,9,117,0.57,0.04,0.11,0.06,0.76,85,54,71,188,639,7
246,14,20,1,117,0.32,0.28,0.1,0.06,0.76,91,80,73,1217,700,6
2930,11,15,9,94,0.38,0.23,0,0.15,0.76,63,25,71,41,800,7
3057,8,10,9,150,0.37,0.29,0,0.1,0.76,65,47,60,30,861,6
3251,1,17,10,43,0.3,0.37,0.03,0.07,0.76,52,29,24,31,280,7
1929,16,10,3,105,0.61,0.12,0,0.03,0.76,81,53,79,24,585,6
3122,4,10,2,38,0.54,0.2,0,0.01,0.76,39,6,67,5,1020,3
755,13,15,4,6,0.45,0.23,0,0.07,0.76,87,22,67,19,324,7
2378,6,17,9,188,0.33,0.32,0,0.1,0.76,95,52,79,5999,1013,4
853,9,17,9,167,0.33,0.31,0,0.12,0.76,51,48,40,278,372,6
2957,13,16,1,94,0.52,0.18,0,0.06,0.76,71,10,69,31,544,7
1331,13,15,1,43,0.28,0.39,0,0.08,0.75,60,35,51,8,272,4
