"carat","depth","table","price","x","y","z","cut"
0.32,63.4,55,561,4.35,4.36,2.76,"Not Suitable"
0.75,63.6,58,3078,5.65,5.77,3.63,"Not Suitable"
0.9,66.1,55,3945,5.98,5.92,3.93,"Not Suitable"
0.9,66.4,59,3382,5.97,5.92,3.95,"Not Suitable"
0.72,57.9,60,3048,5.97,5.91,3.44,"Not Suitable"
0.91,63.8,59,3539,6.04,6.09,3.87,"Not Suitable"
0.96,56.7,62,3454,6.51,6.39,3.66,"Not Suitable"
0.4,61.2,61,588,4.71,4.74,2.89,"Not Suitable"
1.01,57.1,59,4600,6.65,6.69,3.81,"Not Suitable"
0.75,62.6,58,3084,5.73,5.78,3.6,"Not Suitable"
0.72,61.3,65,3145,5.76,5.72,3.52,"Not Suitable"
0.9,63.6,57,3740,6.07,6.03,3.85,"Not Suitable"
1.02,63.7,58,3884,6.28,6.24,3.99,"Not Suitable"
1,57.7,65,3763,6.59,6.55,3.79,"Not Suitable"
1.01,57.6,62,4260,6.56,6.66,3.81,"Not Suitable"
0.94,63.8,60,3079,6.21,6.14,3.94,"Not Suitable"
1,64.1,60,4732,6.3,6.22,4.01,"Not Suitable"
1,65.5,55,2875,6.3,6.25,4.11,"Not Suitable"
0.7,59.9,61,2899,5.75,5.81,3.46,"Not Suitable"
0.95,63.8,57,2905,6.23,6.13,3.94,"Not Suitable"
1.05,60,63,4560,6.59,6.64,3.97,"Not Suitable"
0.86,66.5,54.1,3418,5.89,5.97,3.94,"Not Suitable"
0.9,64,58,4203,6.07,6.02,3.87,"Not Suitable"
1,63.9,60,4737,6.22,6.27,3.99,"Not Suitable"
0.25,61.2,55,563,4.09,4.11,2.51,"Not Suitable"
0.9,64.4,53,4229,6.08,6.04,3.9,"Not Suitable"
1.5,66.6,54,4939,7.05,7.01,4.68,"Not Suitable"
1.01,64,58,4116,6.31,6.37,4.06,"Not Suitable"
0.77,59.3,56,3393,5.98,6.03,3.56,"Not Suitable"
0.99,68.1,56,2811,6.21,6.06,4.18,"Not Suitable"
1.22,66.2,60,4099,6.61,6.56,4.36,"Not Suitable"
1.01,63.5,59,4759,6.3,6.39,4.03,"Not Suitable"
0.31,63.7,58,593,4.3,4.27,2.73,"Not Suitable"
1.01,56.9,61,4928,6.65,6.6,3.77,"Not Suitable"
1.01,63.7,58,4666,6.32,6.36,4.04,"Not Suitable"
0.68,61.9,55,3225,5.63,5.68,3.5,"Not Suitable"
1.09,63.2,57,4784,6.54,6.57,4.14,"Not Suitable"
1.01,59.4,60,4616,6.49,6.54,3.87,"Not Suitable"
0.31,63.6,57,558,4.31,4.28,2.73,"Not Suitable"
1.01,60.7,62,4436,6.43,6.49,3.92,"Not Suitable"
0.9,64.6,58,2964,6.12,6.06,3.93,"Not Suitable"
0.9,59,62,3577,6.23,6.27,3.69,"Not Suitable"
1.02,63.9,55,4476,6.37,6.4,4.08,"Not Suitable"
0.9,63.8,55,3246,6.16,6.07,3.9,"Not Suitable"
0.7,62.1,64,2767,5.62,5.65,3.5,"Not Suitable"
1.03,65.6,58,3765,6.3,6.26,4.12,"Not Suitable"
0.92,56,60,3924,6.53,6.51,3.65,"Not Suitable"
1,63.9,55,3878,6.25,6.33,4.02,"Not Suitable"
0.91,63.8,60,3520,6,6.16,3.88,"Not Suitable"
0.9,62.3,58,3806,6.05,6.27,3.84,"Not Suitable"
1,61.4,61,3646,6.32,6.35,3.89,"Not Suitable"
0.84,63.6,57,3316,5.98,5.93,3.79,"Not Suitable"
0.71,62.1,62,3393,5.68,5.79,3.56,"Not Suitable"
1.01,64.6,56,4274,6.17,6.21,4,"Not Suitable"
1.1,63.7,58,3918,6.48,6.45,4.12,"Not Suitable"
1,63.5,54,4400,6.35,6.41,4.05,"Not Suitable"
1.01,64.1,62,4399,6.19,6.26,3.99,"Not Suitable"
1.05,64.2,61,4878,6.33,6.41,4.09,"Not Suitable"
0.9,63.6,59,3950,6.07,6.12,3.88,"Not Suitable"
0.9,63.7,56,3074,6.1,6.06,3.87,"Not Suitable"
1,64,54,3304,6.29,6.24,4.01,"Not Suitable"
0.9,63.8,59,4763,6.13,6.09,3.9,"Not Suitable"
1.2,64.8,58,4368,6.61,6.56,4.27,"Not Suitable"
0.91,63.6,58,4183,6.14,6.1,3.89,"Not Suitable"
0.9,66.2,55,4183,6.11,5.97,4,"Not Suitable"
0.71,58.7,62,3205,5.87,5.81,3.43,"Not Suitable"
0.91,63.8,59,3192,5.99,5.96,3.82,"Not Suitable"
1.01,61.6,63,4816,6.42,6.47,3.97,"Not Suitable"
1.02,63.1,58,3298,6.34,6.38,4.01,"Not Suitable"
1,63.6,62,3265,6.25,6.2,3.96,"Not Suitable"
1.21,63.7,55,4269,6.81,6.75,4.32,"Not Suitable"
0.37,64,56,595,4.58,4.45,2.89,"Not Suitable"
0.94,63.6,56,4790,6.25,6.2,3.96,"Not Suitable"
0.9,65.6,58,3105,6.05,5.95,3.95,"Not Suitable"
1.01,63.8,56,3620,6.32,6.22,4,"Not Suitable"
0.9,65.2,61,3875,6.01,5.98,3.91,"Not Suitable"
1.36,67.8,55,4158,6.73,6.66,4.54,"Not Suitable"
0.7,57.2,62,2782,5.81,5.77,3.31,"Not Suitable"
0.8,64.5,56,3273,5.8,5.86,3.76,"Not Suitable"
1.01,63.4,58,4116,6.37,6.41,4.05,"Not Suitable"
0.91,64.1,62,3408,6.01,6.06,3.87,"Not Suitable"
0.9,64,59,3734,6.01,6.05,3.86,"Not Suitable"
1.01,63.4,59,4749,6.28,6.34,4,"Not Suitable"
1.01,62.8,58,4641,6.36,6.29,3.97,"Not Suitable"
0.92,63.7,57,4183,6.14,6.11,3.9,"Not Suitable"
1.01,62.8,61,4210,6.31,6.37,3.98,"Not Suitable"
1,63.3,61,4712,6.29,6.31,3.99,"Not Suitable"
0.9,63.1,58,3950,6.12,6.18,3.88,"Not Suitable"
1,64.9,56,4276,6.24,6.31,4.07,"Not Suitable"
0.26,63.3,57,564,4.05,4.07,2.57,"Not Suitable"
0.91,64.9,57,2971,6.13,6.08,3.96,"Not Suitable"
0.9,63.8,59,3669,6.08,6.05,3.87,"Not Suitable"
1.05,57.9,62,4729,6.68,6.73,3.88,"Not Suitable"
1,63.1,59,4163,6.32,6.27,3.97,"Not Suitable"
0.91,65.2,57,3730,6.08,6.04,3.95,"Not Suitable"
0.9,57.9,60,4190,6.3,6.34,3.66,"Not Suitable"
1,66.5,59,3965,6.24,6.21,4.14,"Not Suitable"
1.05,64.3,55,4550,6.46,6.42,4.14,"Not Suitable"
1,60.1,65,4679,6.4,6.44,3.86,"Not Suitable"
1.03,60.1,62.4,4582,6.43,6.49,3.88,"Not Suitable"
1.02,64.2,61,3633,6.3,6.21,4.02,"Not Suitable"
0.25,63.6,57,558,4.04,4.01,2.56,"Not Suitable"
0.4,63.8,57,561,4.67,4.7,2.99,"Not Suitable"
1.21,65.6,56,3862,6.69,6.59,4.36,"Not Suitable"
0.91,64.6,58,4265,6.02,6.12,3.92,"Not Suitable"
1,62.5,65,4528,6.24,6.31,3.92,"Not Suitable"
1.17,63.6,61,4914,6.66,6.64,4.23,"Not Suitable"
0.28,61.2,62,596,4.16,4.21,2.56,"Not Suitable"
1.03,59,59,4414,6.55,6.6,3.88,"Not Suitable"
0.39,63.3,56,581,4.6,4.63,2.92,"Not Suitable"
0.93,64.4,57,3358,6.14,6.09,3.94,"Not Suitable"
1.02,66.2,57,3290,6.34,6.26,4.17,"Not Suitable"
0.75,55.8,70,2859,6.09,5.98,3.37,"Not Suitable"
0.8,62.7,57,2810,5.84,5.93,3.69,"Not Suitable"
1,64.3,57,3360,6.29,6.25,4.03,"Not Suitable"
1.05,58.9,66,4281,6.71,6.6,3.92,"Not Suitable"
1.01,64.8,55,3477,6.37,6.26,4.1,"Not Suitable"
0.9,58.2,59,4685,6.36,6.33,3.69,"Not Suitable"
0.91,65,62,4256,6.09,6.04,3.94,"Not Suitable"
1.5,66.1,57,4704,7.12,7.04,4.68,"Not Suitable"
1.26,63.9,58,4255,6.78,6.74,4.32,"Not Suitable"
0.9,63.7,56,4460,6.15,6.07,3.89,"Not Suitable"
1,63.7,60,4702,6.3,6.33,4.02,"Not Suitable"
0.9,63.3,59,3162,6.07,6.12,3.86,"Not Suitable"
0.93,63.4,59,3540,6.15,6.18,3.91,"Not Suitable"
0.9,65.6,57,3024,6.04,6.01,3.95,"Not Suitable"
0.31,63.3,54,408,4.29,4.34,2.73,"Not Suitable"
1.01,63.5,58,4751,6.35,6.25,4,"Not Suitable"
0.74,62.8,61,2906,5.74,5.76,3.61,"Not Suitable"
1.03,61.7,63,4101,6.46,6.51,4,"Not Suitable"
0.9,57.5,66,3931,6.3,6.25,3.61,"Not Suitable"
1.01,64.1,57,4466,6.32,6.22,4.02,"Not Suitable"
0.77,63.1,57,3096,5.83,5.86,3.69,"Not Suitable"
1.11,64.4,58,3730,6.55,6.5,4.2,"Not Suitable"
1.5,63.7,57,4140,7.28,7.21,4.62,"Not Suitable"
0.71,58.2,60,2956,5.89,5.94,3.44,"Not Suitable"
0.91,64.4,60,3994,6.05,6.1,3.91,"Not Suitable"
1.02,70.6,57,4398,6.08,6.01,4.27,"Not Suitable"
0.9,62.6,58,4668,6.1,6.13,3.83,"Not Suitable"
1.01,61.1,62,3948,6.38,6.48,3.93,"Not Suitable"
0.9,65,55,4057,6.11,6.04,3.95,"Not Suitable"
1,57.4,68,4368,6.52,6.47,3.73,"Not Suitable"
1.01,63.6,58,3626,6.31,6.37,4.03,"Not Suitable"
0.7,60.3,60,3115,5.69,5.75,3.45,"Not Suitable"
0.99,58,67,2949,6.57,6.5,3.79,"Not Suitable"
1.09,63.6,56,4920,6.53,6.56,4.16,"Not Suitable"
0.9,63.6,55,4712,6.15,6.12,3.9,"Not Suitable"
0.9,63,53,3196,6.08,6.15,3.85,"Not Suitable"
0.8,60.5,62.3,3283,5.97,6.01,3.62,"Not Suitable"
1.01,63.2,55,4326,6.32,6.4,4.02,"Not Suitable"
0.91,66.8,58,3837,5.95,5.97,3.98,"Not Suitable"
0.71,63.5,55,2853,5.64,5.66,3.59,"Not Suitable"
0.9,62.2,65,3274,6.13,6.08,3.8,"Not Suitable"
0.98,56.8,64,4226,6.68,6.52,3.75,"Not Suitable"
0.9,62.3,64,3423,6.09,6.17,3.82,"Not Suitable"
0.9,63.7,60,4309,6.02,5.98,3.82,"Not Suitable"
1.01,64.7,55,4118,6.37,6.3,4.1,"Not Suitable"
1.02,64.5,56,3084,6.28,6.25,4.04,"Not Suitable"
0.9,64.3,58,3114,5.97,6.03,3.86,"Not Suitable"
0.9,66.9,57,2885,6.02,5.9,3.99,"Not Suitable"
0.92,63.1,57,4404,6.11,6.16,3.87,"Not Suitable"
0.9,63.9,60,3512,6.1,6.07,3.89,"Not Suitable"
0.9,61.4,60,3730,6.06,6.12,3.74,"Not Suitable"
0.3,64,55,339,4.25,4.28,2.73,"Not Suitable"
1,63.7,60,4805,6.38,6.31,4.04,"Not Suitable"
1.03,57.4,61,3892,6.67,6.71,3.84,"Not Suitable"
0.82,64.9,58,3057,5.82,5.77,3.76,"Not Suitable"
0.5,63.2,59,3378,4.99,5.04,3.17,"Not Suitable"
1.5,63.7,59,3864,7.29,7.18,4.62,"Not Suitable"
0.9,61,62,3733,6.17,6.26,3.79,"Not Suitable"
0.31,55.9,62,581,4.6,4.56,2.56,"Not Suitable"
0.9,63.8,56,3800,6.12,6.05,3.88,"Not Suitable"
1.01,64.1,58,3349,6.26,6.31,4.03,"Not Suitable"
0.7,63.6,60,3001,5.61,5.52,3.54,"Not Suitable"
1.01,68.7,58,3597,6.14,6,4.19,"Not Suitable"
1,61.6,62,4528,6.37,6.45,3.95,"Not Suitable"
1.01,62.2,65,3871,6.34,6.3,3.93,"Not Suitable"
0.82,61.8,56,3050,5.95,5.99,3.69,"Not Suitable"
1,56.8,65,4138,6.61,6.49,3.72,"Not Suitable"
1.01,63.3,58,4479,6.31,6.4,4.02,"Not Suitable"
0.91,63.1,61,4113,6.1,6.16,3.87,"Not Suitable"
1.09,60.3,61,4698,6.64,6.69,4.02,"Not Suitable"
1.06,58.8,62,4887,6.65,6.72,3.93,"Not Suitable"
1.01,58.5,61,4506,6.51,6.55,3.82,"Not Suitable"
1.04,62.3,62,4290,6.4,6.44,4,"Not Suitable"
0.91,64.1,62,3349,6.06,6.01,3.87,"Not Suitable"
0.7,61.3,62,3277,5.64,5.72,3.48,"Not Suitable"
0.9,60,58,4655,6.21,6.26,3.74,"Not Suitable"
1,61.1,61,4727,6.37,6.43,3.91,"Not Suitable"
0.9,65.9,60,3465,5.98,6.01,3.95,"Not Suitable"
1,62.1,64,4732,6.4,6.18,3.91,"Not Suitable"
0.9,65,56,2815,6.08,6.04,3.94,"Not Suitable"
0.94,66,50.1,3353,6.13,6.17,4.06,"Not Suitable"
0.9,63.2,57,3267,6.09,6.15,3.87,"Not Suitable"
1.01,64.6,56,3003,6.31,6.24,4.05,"Not Suitable"
1.01,63.1,57,2844,6.35,6.39,4.02,"Not Suitable"
1.01,65.2,56,3733,6.23,6.19,4.05,"Not Suitable"
0.9,64,59,3669,6.05,6.01,3.86,"Not Suitable"
0.91,64.8,57,3180,6.12,6.07,3.95,"Not Suitable"
1,63.4,61,3850,6.29,6.33,4,"Not Suitable"
0.9,62.8,64,3659,6.18,5.99,3.82,"Not Suitable"
0.7,63.5,59,2812,5.49,5.53,3.5,"Not Suitable"
1.41,64.7,58,4145,7.05,7,4.55,"Not Suitable"
0.32,63.3,54,561,4.36,4.39,2.77,"Not Suitable"
0.9,62.8,59,3734,6.08,6.12,3.83,"Not Suitable"
1.12,64.6,57,3669,6.5,6.47,4.19,"Not Suitable"
1,65.3,55,3763,6.34,6.25,4.11,"Not Suitable"
1.01,62.8,57,3852,6.3,6.34,3.97,"Not Suitable"
1.02,63.9,55,4558,6.4,6.37,4.08,"Not Suitable"
0.9,65.8,60,3595,5.94,5.97,3.92,"Not Suitable"
1,63.8,59,4028,6.28,6.26,4,"Not Suitable"
0.91,64.9,54,4860,6.04,6.08,3.93,"Not Suitable"
1,63.1,63,4630,6.38,6.29,4,"Not Suitable"
1.03,65.3,55,2884,6.32,6.27,4.11,"Not Suitable"
0.99,55,61,2812,6.72,6.67,3.68,"Not Suitable"
1.01,63.1,54,4260,6.37,6.43,4.04,"Not Suitable"
0.31,63.4,55,571,4.28,4.3,2.72,"Not Suitable"
0.7,63.7,55,3312,5.66,5.61,3.59,"Not Suitable"
0.74,63.4,55,3416,5.76,5.78,3.66,"Not Suitable"
0.31,61.9,61,412,4.29,4.34,2.67,"Not Suitable"
0.9,63.2,62,4068,6.06,6.13,3.85,"Not Suitable"
0.27,63.9,57,586,4.07,4.1,2.61,"Not Suitable"
0.9,62.6,58,3787,6.01,6.06,3.78,"Not Suitable"
1,66.4,51,4480,6.31,6.22,4.16,"Not Suitable"
0.9,64.8,58,3538,6.07,6.03,3.92,"Not Suitable"
1,59.6,61,4624,6.48,6.53,3.88,"Not Suitable"
0.92,57.4,65,3122,6.42,6.48,3.7,"Not Suitable"
0.71,59.4,61,3464,5.8,5.89,3.47,"Not Suitable"
1.33,62,56,4698,7.05,7.01,4.36,"Not Suitable"
1.01,64.3,58,4489,6.27,6.2,4.01,"Not Suitable"
1.22,65,56,4705,6.71,6.8,4.39,"Not Suitable"
0.9,60.5,64,3125,6.18,6.11,3.72,"Not Suitable"
0.9,63.6,61,3701,6.03,5.97,3.8,"Not Suitable"
1.01,64.9,56,3801,6.29,6.2,4.07,"Not Suitable"
1.35,57.9,60,4423,7.33,7.29,4.23,"Not Suitable"
1,63.9,55,4646,6.28,6.34,4.03,"Not Suitable"
1,64,53,3763,6.34,6.28,4.04,"Not Suitable"
1.01,64.3,59,4766,6.31,6.34,4.07,"Not Suitable"
1.02,66.6,58,3633,6.21,6.14,4.11,"Not Suitable"
1.02,64.6,61,4462,6.32,6.24,4.06,"Not Suitable"
1.02,63.6,56,3786,6.37,6.4,4.06,"Not Suitable"
0.32,63.1,57,561,4.3,4.35,2.73,"Not Suitable"
0.3,64.8,58,416,4.24,4.16,2.72,"Not Suitable"
1,65.4,61,4368,6.22,6.17,4.05,"Not Suitable"
0.9,64.1,56,3755,6.04,6.07,3.88,"Not Suitable"
1.01,60.9,64,4853,6.29,6.22,3.81,"Not Suitable"
0.7,61.2,61,3536,5.71,5.79,3.52,"Not Suitable"
0.9,58,58,3699,6.24,6.28,3.63,"Not Suitable"
0.9,62.7,64,2934,6,6.09,3.79,"Not Suitable"
1.01,64.7,57,3871,6.31,6.27,4.07,"Not Suitable"
1,66.1,62,3700,6.1,6.03,4.01,"Not Suitable"
1.01,63.6,59,4197,6.37,6.34,4.04,"Not Suitable"
0.76,63.7,54,2789,5.76,5.85,3.7,"Not Suitable"
0.7,59.2,59,4198,5.76,5.79,3.42,"Not Suitable"
0.92,65.6,57,3407,6.1,6.07,3.99,"Not Suitable"
1.06,57,64,4488,6.8,6.71,3.85,"Not Suitable"
0.9,57.9,62,3470,6.23,6.35,3.64,"Not Suitable"
0.33,63.6,53,557,4.43,4.4,2.81,"Not Suitable"
1.04,63.1,57,4828,6.36,6.41,4.03,"Not Suitable"
1,62,61,3835,6.36,6.45,3.97,"Not Suitable"
1,65.6,56,4042,6.23,6.3,4.11,"Not Suitable"
0.9,60.9,66,3288,6.1,6.12,3.72,"Not Suitable"
0.33,63.3,56,579,4.41,4.43,2.8,"Not Suitable"
0.96,63.9,54,4535,6.22,6.27,3.99,"Not Suitable"
1.1,65.5,57,3891,6.45,6.37,4.2,"Not Suitable"
1.04,63.1,60,4427,6.35,6.42,4.03,"Not Suitable"
0.9,62.1,63,3724,6.09,6.12,3.79,"Not Suitable"
1.02,65.5,60,4758,6.29,6.22,4.1,"Not Suitable"
1.5,65.7,58,4939,7.07,7.02,4.63,"Not Suitable"
1.02,61.8,50,4227,6.59,6.51,4.05,"Not Suitable"
0.77,57.9,61,3027,6.07,6.01,3.5,"Not Suitable"
0.91,64,58,3730,6.09,6.06,3.89,"Not Suitable"
0.91,63.3,62,3660,6.01,6.09,3.83,"Not Suitable"
1.01,64.5,54,3167,6.26,6.15,4,"Not Suitable"
1.21,64.5,56,4637,6.69,6.62,4.29,"Not Suitable"
1,62.6,59,4925,6.25,6.3,3.93,"Not Suitable"
1.04,65.8,58,3780,6.32,6.25,4.13,"Not Suitable"
0.92,62.3,63,4116,6.18,6.3,3.88,"Not Suitable"
0.72,58,57.8,2958,5.85,5.87,3.4,"Not Suitable"
0.92,63.3,59,3891,6.12,6.18,3.89,"Not Suitable"
1.54,61.7,60,4492,7.26,7.32,4.5,"Not Suitable"
1,63.5,62,4535,6.27,6.4,4.02,"Not Suitable"
0.3,61.7,66,593,4.25,4.31,2.64,"Not Suitable"
0.9,63.6,55,3775,6.14,6.09,3.89,"Not Suitable"
0.91,59.9,61,4309,6.18,6.24,3.72,"Not Suitable"
1.01,66.9,54,4751,6.25,6.21,4.17,"Not Suitable"
1,69.8,54,4435,6.03,5.94,4.18,"Not Suitable"
1.17,63.9,55,4054,6.66,6.73,4.28,"Not Suitable"
0.9,63.9,61,3859,5.97,6.01,3.83,"Not Suitable"
0.78,59.4,62,3578,6.02,6.07,3.59,"Not Suitable"
1.01,63.3,54,3555,6.34,6.42,4.04,"Not Suitable"
1.09,62.4,64,4700,6.61,6.51,4.09,"Not Suitable"
1,64.2,57,3906,6.25,6.27,4.02,"Not Suitable"
0.91,65.4,60,2854,6.04,6,3.94,"Not Suitable"
1.01,65.5,58,4369,6.11,6.25,4.05,"Not Suitable"
1.25,64.4,58,3990,6.82,6.71,4.36,"Not Suitable"
1.22,64,61,4181,6.75,6.68,4.3,"Not Suitable"
0.96,57.7,67,3674,6.49,6.46,3.73,"Not Suitable"
0.91,64.2,60,3210,6.01,5.95,3.84,"Not Suitable"
1.01,65.1,58,3461,6.29,6.21,4.07,"Not Suitable"
0.9,61.3,59,3621,6.12,6.15,3.76,"Not Suitable"
1.01,59.5,62,3756,6.42,6.46,3.83,"Not Suitable"
1.33,65,57,4916,6.93,6.89,4.49,"Not Suitable"
1,62.7,58,3234,6.28,6.32,3.95,"Not Suitable"
0.96,56.7,62,3611,6.51,6.39,3.66,"Not Suitable"
0.91,63.6,59,3340,6.11,6.15,3.9,"Not Suitable"
0.9,63.2,59,3116,6.06,6.13,3.85,"Not Suitable"
1.02,65.5,59,3754,6.27,6.24,4.1,"Not Suitable"
0.91,65.3,62,3278,6.11,6.01,3.96,"Not Suitable"
1,63.3,56,3880,6.3,6.36,4.01,"Not Suitable"
0.3,63.8,56,351,4.23,4.26,2.71,"Not Suitable"
1.05,59.2,60,4845,6.59,6.62,3.91,"Not Suitable"
1.06,58.7,60,3842,6.65,6.71,3.92,"Not Suitable"
1.01,63.6,54,3699,6.44,6.36,4.07,"Not Suitable"
1,68.3,54,3142,6.21,6.12,4.2,"Not Suitable"
0.8,60.2,54,4444,6.04,6.01,3.63,"Not Suitable"
1.01,63.2,62,3823,6.29,6.33,3.99,"Not Suitable"
0.3,63.7,57,554,4.28,4.26,2.72,"Not Suitable"
1.03,64.1,62,3149,6.37,6.33,4.07,"Not Suitable"
1.01,67.6,57,2862,6.21,6.11,4.18,"Not Suitable"
1,64.8,62,4861,6.22,6.13,4,"Not Suitable"
0.7,63.3,56,3310,5.64,5.7,3.59,"Not Suitable"
1.01,63.6,57,4588,6.33,6.37,4.04,"Not Suitable"
1.01,66,56,2998,6.29,6.22,4.13,"Not Suitable"
1.5,64,56,4022,7.18,7.05,4.56,"Not Suitable"
0.9,60.3,64,3534,6.1,6.14,3.69,"Not Suitable"
0.9,62.8,60,4898,6.11,6.15,3.85,"Not Suitable"
1.01,60.3,64,4559,6.5,6.53,3.93,"Not Suitable"
0.72,64,54,2827,5.68,5.7,3.64,"Not Suitable"
0.9,61.9,64,3567,6,6.09,3.74,"Not Suitable"
0.9,63.5,61,3666,5.96,6.01,3.8,"Not Suitable"
0.9,64.4,62,4135,5.97,6.02,3.86,"Not Suitable"
0.92,66,57,3323,6.04,5.99,3.97,"Not Suitable"
1.11,63.6,58,3916,6.57,6.48,4.15,"Not Suitable"
0.92,57.8,63,3335,6.36,6.4,3.69,"Not Suitable"
0.92,59.6,61,3785,6.28,6.34,3.76,"Not Suitable"
0.91,63.8,58,3781,6.09,6.04,3.87,"Not Suitable"
1,64.1,58,3799,6.35,6.26,4.04,"Not Suitable"
0.5,69.8,55,584,4.89,4.8,3.38,"Not Suitable"
0.91,64,58,3796,6.06,6.09,3.89,"Not Suitable"
1.01,64.3,59,4853,6.34,6.31,4.07,"Not Suitable"
1.01,63.8,61,3671,6.13,6.06,3.89,"Not Suitable"
0.78,60.1,61,3253,5.92,5.89,3.55,"Not Suitable"
0.9,60.4,61,4547,6.23,6.32,3.79,"Not Suitable"
0.9,63.7,54,4770,6.13,6.15,3.91,"Not Suitable"
0.9,60.4,61,3812,6.24,6.22,3.76,"Not Suitable"
1,63.8,58,4081,6.28,6.33,4.02,"Not Suitable"
1,63,58,4516,6.35,6.26,3.97,"Not Suitable"
1.26,64.8,57,4551,6.73,6.69,4.35,"Not Suitable"
0.83,63.7,59,3250,5.95,5.89,3.77,"Not Suitable"
1.01,63.7,58,3923,6.35,6.31,4.03,"Not Suitable"
0.9,57.8,58,3931,6.42,6.38,3.7,"Not Suitable"
0.9,63.8,61,4252,6.07,5.99,3.85,"Not Suitable"
1,63.2,59,3874,6.24,6.29,3.96,"Not Suitable"
1.25,63.9,56,4725,6.81,6.77,4.34,"Not Suitable"
0.7,64.9,59,3039,5.56,5.59,3.62,"Not Suitable"
0.4,64,56,567,4.66,4.69,2.99,"Not Suitable"
1,65.9,54,4704,6.24,6.2,4.1,"Not Suitable"
0.77,63.4,57,3291,5.8,5.84,3.69,"Not Suitable"
0.91,64.1,59,4150,6.1,6.13,3.92,"Not Suitable"
1.1,64.2,56,4084,6.55,6.51,4.19,"Not Suitable"
0.9,65,58,4268,6.03,6.06,3.93,"Not Suitable"
0.31,56.9,66,579,4.53,4.47,2.56,"Not Suitable"
0.9,58.9,67,3992,6.18,6.17,3.64,"Not Suitable"
1.06,63.9,60,4321,6.45,6.41,4.11,"Not Suitable"
0.9,63.1,55,3024,6.08,6.13,3.85,"Not Suitable"
0.9,64.4,60,4117,5.95,6,3.85,"Not Suitable"
1.01,64.5,56,4563,6.24,6.29,4.04,"Not Suitable"
0.9,63.6,63,3689,6.07,6.03,3.85,"Not Suitable"
0.31,63.7,59,583,4.26,4.31,2.73,"Not Suitable"
1,65.7,59,2811,6.14,6.07,4.01,"Not Suitable"
0.7,59.1,61,2846,5.76,5.84,3.43,"Not Suitable"
0.91,63.5,61,3776,6.05,6.1,3.86,"Not Suitable"
0.33,63.7,56,579,4.36,4.4,2.79,"Not Suitable"
0.9,64,59,3696,5.97,5.99,3.83,"Not Suitable"
1,63.9,58,4218,6.26,6.32,4.02,"Not Suitable"
1,65.5,54,3864,6.2,6.16,4.05,"Not Suitable"
0.37,63.7,55,584,4.54,4.56,2.9,"Not Suitable"
0.23,56.9,65,327,4.05,4.07,2.31,"Not Suitable"
1.02,63.6,56,3856,6.4,6.37,4.06,"Not Suitable"
1.09,66.3,56,3170,6.47,6.39,4.27,"Not Suitable"
1,56.3,63,4150,6.63,6.61,3.73,"Not Suitable"
1.01,63.8,53,4185,6.41,6.31,4.06,"Not Suitable"
0.3,63.3,56,351,4.26,4.3,2.71,"Not Suitable"
0.7,61.1,61,3046,5.67,5.69,3.47,"Not Suitable"
1.01,56.7,61,4413,6.68,6.7,3.79,"Not Suitable"
1.52,64.9,58,3504,7.18,7.13,4.65,"Not Suitable"
1,64.3,62,4312,6.18,6.13,3.96,"Not Suitable"
0.91,64.7,57,3763,6.02,6.04,3.9,"Not Suitable"
0.9,65.6,56,3145,6.1,6.03,3.98,"Not Suitable"
0.91,63.7,58,3924,6.09,6.02,3.86,"Not Suitable"
1.17,57.4,59,3866,7.02,6.95,4.01,"Not Suitable"
1.01,64.2,61,2846,6.25,6.18,3.99,"Not Suitable"
0.9,63.4,60,3401,6.02,6.07,3.83,"Not Suitable"
0.71,59.2,56,3524,5.84,5.85,3.46,"Not Suitable"
1.64,64.5,60,4849,7.44,7.35,4.76,"Not Suitable"
1.02,64.1,60,4179,6.25,6.29,4.02,"Not Suitable"
1.03,59.3,56,4705,6.57,6.66,3.92,"Not Suitable"
1.21,64,59,3415,6.78,6.73,4.32,"Not Suitable"
1,64.6,60,4077,6.23,6.18,4.01,"Not Suitable"
0.73,58.6,66,3002,5.92,5.88,3.46,"Not Suitable"
0.57,59.1,65,2990,5.34,5.43,3.18,"Not Suitable"
0.71,64.6,59,2902,5.62,5.59,3.62,"Not Suitable"
0.32,63.1,57,589,4.37,4.38,2.76,"Not Suitable"
0.9,63.8,58,3806,6.09,6.13,3.9,"Not Suitable"
0.9,61.3,61,3348,6.11,6.16,3.76,"Not Suitable"
0.9,64.1,56,3689,6.07,6.04,3.88,"Not Suitable"
1,64.6,67,3142,6.25,6.19,4.02,"Not Suitable"
0.8,63.2,55,3429,5.88,5.9,3.72,"Not Suitable"
0.31,63.8,55,408,4.31,4.34,2.76,"Not Suitable"
1.01,64.8,56,4791,6.3,6.25,4.07,"Not Suitable"
1.13,64.8,59,2968,6.52,6.42,4.19,"Not Suitable"
0.9,62.7,58,3780,6.11,6.13,3.84,"Not Suitable"
1,66.7,57,3669,6.07,5.99,4.02,"Not Suitable"
1.12,63.7,61,3880,6.5,6.54,4.15,"Not Suitable"
0.97,60,56,3717,6.4,6.46,3.86,"Not Suitable"
0.7,58.8,66,2797,5.81,5.9,3.44,"Not Suitable"
0.96,57.6,59,4234,6.53,6.56,3.77,"Not Suitable"
